ticker,date,period,article_count,headlines,direction,distinct_events,cat_ai_infrastructure_platforms,cat_ai_product_platform_ecosystem,cat_analyst_consensus_signals,cat_autonomous_driving_robotaxi,cat_cloud_infrastructure_investment,cat_cybersecurity_service_incidents,cat_earnings_deliveries_production,cat_earnings_valuation_milestones,cat_enterprise_industry_adoption,cat_ev_market_competition_pricing,cat_gaming_consumer_products,cat_gaming_entertainment_strategy,cat_market_sector_sentiment,cat_musk_leadership_governance,cat_openai_partnership_governance,cat_regulatory_antitrust_legal,cat_regulatory_geopolitical_risk,cat_safety_recalls_regulatory,cat_supply_chain_competitive_dynamics,cat_workforce_operations_restructuring,actionability,capital_commitment_scale,ceo_focus_dilution,competitive_impact,controversy,directional_clarity,expected_duration,information_density,management_signal,materiality,narrative_shift,regulatory_risk,repeatedness,scope,sentiment_strength,supply_chain_significance,surprise,temporal_horizon,reasoning
TSLA,2023-11-15,cc,1,GM snatches key Tesla gigacasting supplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-16,cc,3,"Kia gears up for LA show with 2 concept EVs | John Kerry replaces Elon Musk on APEC summit program | Thinking about trading options or stock in Tesla, Apple, Alphabet, Amazon.com, o",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-20,cc,1,Shares of Foxconn's EV unit slide 9% in market debut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-21,cc,3,Trending : X Sues Media Matters Over Ad Placement Near Pro-Nazi Posts | Tesla launched its own car insurance. These drivers say it's a lemon. | Tesla raises price of Model Y long-range in China from Nov 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-24,cc,3,"Top-level meeting at the Chancellery to provide impetus for electric cars | Tesla ready to invest up to $2 bln to build India factory, but with riders -ET | News Highlights : Top Company News of the Day",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-27,cc,6,Tesla beats claim that it fired factory workers amid union campaign | Rivian launches leasing for R1T electric pickup truck in some US states | Tesla Sues Swedish Government in Move Related to Mechanics Strike -- Update | Tesla sues Sweden over blocked license plates amid strike | Tesla sues Swedish agency as striking workers halt delivery of license plates of | Elon Musk visits Israel to meet top leaders as accusations of antisemitism on X ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-28,cc,4,Tesla China allows charging access for more non-Tesla vehicles at its charging s | SMOOTH OPERATOR | Tesla China : offers insurance subsidy on some models if bought before year-end | Tesla on two wheels? India's Ola Electric feels the strains of success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-29,cc,4,"EVs struggle with reliability due to charging, battery issues - Consumer Reports | Tesla : first Cybertruck deliveries scheduled for tomorrow | China's Nio teams up with Geely on auto battery swapping | Tesla Announces Details for Cybertruck Delivery Event",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-30,cc,1,Elon Musk curses out advertisers who left X over antisemitic content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-01,cc,2,"Nickel ore processing plant that will supply Tesla strikes deal to spend $115M i | Tesla falls on long wait for Cybertruck payoff, hefty price tag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-04,cc,1,"Tesla's China-made EV sales fall 17.8% in Nov, biggest drop since Dec 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-06,cc,1,"Norwegian Union Could Join Swedish, Danish Action Against Tesla",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-07,cc,7,"Finnish union will be part of Swedish strike against Tesla | U.S., Mexico to cooperate on strengthening security screening of investments | Tesla's Dojo supercomputer head leaves, former Apple exec leading efforts - Bloo | Tesla Inc's Dojo Supercomputer Project Lead Ganesh Venkataramanan Has Left The C | Factbox-Tesla labour dispute ignites Nordic sympathy strikes | Tesla executives looked at industrial estates in Thailand - PM | MUSK EYES $1BN FOR AI STARTUP AS HE LOOKS TO EXPAND TECH EMPIRE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-08,cc,5,"Tesla Cybertruck's stiff structure, sharp design raise safety concerns -experts | Finnish Union Joins Nordic Neighbors in Striking Against Tesla | Analysis-Tesla Cybertruck's stiff structure, sharp design raise safety concerns  | China's Nov car sales rise 25.5% y/y as year-end price battle intensifies | China's Nov car sales rise 25.5% y/y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-13,cc,6,"Tesla will recall 193,000 vehicles in Canada over Autopilot | Trending : Tesla Recalls Some Models 3, S, X and Y Over Autopilot Issues | Swedish Union to Stop Collecting Tesla Waste as Labor Dispute Widens | Tesla labour dispute sparks Nordic sympathy strikes | Swedish labour union to stop collecting Tesla waste in Sweden | Tesla to update software for autopilot control issue in 2 mln vehicles - NHTSA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-14,cc,4,"Judge tentatively rules Musk must testify again in SEC Twitter probe | Tesla should reconsider labour union relations, Nordic investors say | Elon Musk and SEC to face off in court over Twitter testimony | About 60 EV models to be eligible for France's cash incentive scheme - govt list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-18,cc,1,Top US auto safety official will leave agency - email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-19,cc,3,An abused wife took on Tesla over tracking tech. She lost. | Automakers with non-union workforce race to bump pay after UAW's record deals | Manchin seeks to reverse Treasury exemption allowing some Chinese minerals in EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-20,cc,3,"Tesla Was Aware of Certain Part Defects in Vehicles, Reuters Reports | Danish labour union joins Swedish strike action against Tesla | Tesla skips employees' yearly merit-based stock compensations - Bloomberg News",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-21,cc,5,"Austin, we have a problem! Tesla descends into battery hell | Delft University of Technology : Ensuring that humans don't become a machine's m | Tesla Probed by Norwegian Roads Agency Over Suspension Failures -- Update | Tesla Probed by Norwegian Roads Agency Over Suspension Failures | Tesla faces inquiry by Norway's safety regulator over suspension failures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-22,cc,4,"Tesla : price target raised at Wedbush | Tesla to recall over 120,000 vehicles in US - NHTSA | Tesla moves forward with plan to build an energy-storage battery factory in Chin | China's Geely warns Red Sea attacks to delay Europe-bound EV shipments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-27,cc,2,"Tesla deliveries to hit record, but fall short of Musk's aspirations | Tesla : Wedbush confident about Q4 deliveries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-28,cc,2,EV maker VinFast launches first dealership in the US | Two U.S. senators call for Tesla recalls after Reuters investigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-02,cc,7,"Tesla : 35% increase in production in 2023 | Tesla 4Q Production, Deliveries Accelerate | Tesla Vehicle Production & Deliveries and Date for Financial Results & Webcast f | Tesla : Vehicle Production & Deliveries and Date for Financial Results & Webcast | Tesla's fourth-quarter deliveries beat estimates | Tesla Made the Most Popular Car in Sweden Last Year as Strikes Continue | Tesla new car registrations in Sweden rose 9% in Dec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-03,cc,7,"Five questions and answers about the EV builder that trumped Tesla | Vietnam's VinFast to set up EV battery plant in India -sources | Tesla delivers record Q4 cars, but China's BYD steals top EV spot | Tesla misses 2023 production target and sees BYD getting closer and closer | Tesla's China-made EV sales grow 68.7% y/y in December | News Highlights : Top Company News of the Day | Price cuts boost Tesla's 4Q sales, beating estimates as electric vehicle growth ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-04,cc,1,"Senators urge Tesla, 12 other automakers to remain neutral in organizing drives",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-05,cc,4,"Tesla to Recall Over 1.6 Million EVs in China Over Autosteering, Door Latch Conc | Samsung Announces Collaboration With Tesla at CES 2024 for SmartThings Energy | Tesla recalls over 1.6 million imported vehicles for problems with automatic ste | Tesla to fix 1.62 mln vehicles in China - regulator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-08,cc,2,"Global EV market growth to slow this year on lower subsidies - report | SpaceX and Tesla accuse Elon Musk of drug use : 'At my checks no trace', he defe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-10,cc,2,Tesla launches updated Model 3 in North America | EV maker VinFast aims to raise free float to 10%-20% by end-2024 -chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-11,cc,2,Tesla to Temporarily Suspend Car Production Near Berlin Factory Due to Red Sea C | Exclusive-Tesla Berlin to suspend most production for two weeks over Red Sea sup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-12,cc,3,Tesla to Halt Production at German Car Factory as Red Sea Conflict Hits Supply C | Tesla Berlin to stop most output for two weeks due to Red Sea disruption | Tesla drops prices of some new China Model 3 and Model Y cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-16,cc,6,"Musk's warning about Tesla stake raises governance questions | News Highlights : Top Company News of the Day - Tuesday at 7 AM ET | Futures slip as earnings roll in; Tesla, Apple slide | Elon Musk wants to tighten grip on Tesla, other investors raise questions | Mahindra calls for EV level playing field amid Tesla's India entry plans | Musk wants 25% voting control at Tesla before fulfilling AI goal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-17,cc,4,"News Highlights : Top Company News of the Day - Wednesday at 7 AM ET | EU Carmaker Shares Edge Lower After Tesla Price Cuts in Germany, China | Futures slip as rate-cut uncertainty looms; Tesla drops | Chinese EV Shares Slump, Pressured by Tesla Price Cuts, Weak Sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-18,cc,5,"Vietnamese EV maker VinFast misses 2023 deliveries goal, but Q4 up | US awards nearly $150 million to repair, replace EV charging stations | EU December car sales down 3.3% y/y as German market slows -ACEA | China's BYD launches electric passenger cars in Indonesia | Frigid weather can cut electric vehicle range and make charging tough. Here's wh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-22,cc,2,Electric vehicle sales rose 548%... in Ukraine | Foreign auto brands boost exports as China sales remain weak - data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-23,cc,1,"In EV catch-up race, legacy automakers hitch a lift with Formula E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-24,cc,1,Tesla plans to build new electric vehicles in mid-2025 -sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-25,cc,23,"Court takes new look at whether Musk post illegally threatened workers with loss | Tesla: analysts revise their forecasts following results | Tesla's stock slides after profits come up short and EV maker warns of slowing g | Stock market today: Wall Street rises after data on the economy stomps expectati | News Highlights : Top Company News of the Day - Thursday at 7 AM ET | Tesla tumbles after CEO Elon Musk warns of slower growth in 2024 | Futures stall ahead of economic data; Tesla slides on growth warning | MORNING BID AMERICAS-Tesla pothole as ECB and GDP awaited | Tesla bets on affordable electric car of around 23,000 euros | Tesla: EPS down 40% in Q4 | Norway's traffic regulator says no basis for any Tesla recall | Tesla on disappointing quarterly report: 'We are between two waves of growth' | News Highlights : Top Company News of the Day - Thursday at 1 AM ET | Chinese EV Maker Stocks Fall as Tesla Outlook Weighs | South Korean shares fall as battery makers drop on demand woes | Tesla Ceo Elon Musk Says Very Far Along Next Generation Product Development | Tesla Looks to Start Production of New EV Model in Mid-2025, Reuters Says | Tesla 4Q earnings fall short of analyst estimates as company warns of lower sale | Tesla plans to start building next-generation vehicles in mid-2025, sources say | Tesla 4Q net income doubles due to tax benefit but earnings fall short of analys | Tesla gross margin falls on price cuts, shares tank | Tesla Releases Fourth Quarter and Full Year 2023 Financial Results | Tesla gross margin falls in fourth quarter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-26,cc,3,"Tesla: stock removed from Wedbush's 'best ideas' list | Tesla to recall 199,575 vehicles in US - NHTSA | Tech Up as AI Speculation Persists -- Tech Roundup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-31,cc,8,Tesla sued by California counties over hazardous waste | Stock market today: Wall Street's losses accelerate after Fed indicates rate cut | Elon Musk's 'unfathomable' $56 billion Tesla pay package | New US ETF targets 'Magnificent Seven' mega-cap technology stocks | Stock market today: Tech slumps as Alphabet and others feel the pain of high exp | German dealership Sternauto opens BYD store in Berlin | News Highlights : Top Company News of the Day - Wednesday at 7 AM ET | Judge deletes $56 billion super bonus for Tesla CEO Elon Musk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-01,cc,14,"Shifting Tesla incorporation to Texas may not give Musk what he wants | Elon Musk bashed by heavy metal drummer who cost him $56 bln | Thinking about trading options or stock in Nextracker, Tesla, Intel, Palo Alto N | Musk wants Tesla investors to vote on switching the carmaker's corporate registr | News Highlights : Top Company News of the Day - Thursday at 5 AM ET | Tesla to Offer Discounts on Selected Model Y Vehicles in China | Tesla to take shareholder vote on shifting incorporation to Texas, Musk says | Human Rights Watch warns carmakers over China forced labour risk | A court rejected Elon Musk's $55.8B pay package. What is he worth to Tesla? | Tesla to bring LFP battery supply chain to US - Bloomberg News reporter | Tesla to expand Nevada facility to onshore LFP battery supply chain - Bloomberg  | Tesla Expanding Battery Capacity In Nevada; Will Buy Battery-Making Equipment Fr | Stock market today: Slumping tech stocks and dashed hopes of quick rate cuts pus | What happens to Musk's Tesla pay after $56 billion package thrown out? It is com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-02,cc,13,News Highlights : Top Company News of the Day - Friday at 1 PM ET | Tesla agrees to pay $1.5 million to settle California hazardous waste lawsuit | Tesla woes get investors talking about its successor in 'Magnificent Seven' | News Highlights : Top Company News of the Day - Friday at 11 AM ET | News Highlights : Top Company News of the Day - Friday at 9 AM ET | Tesla to pay $1.5 million in California for its handling of hazardous waste | US investigation of Tesla steering problems is upgraded and now one step closer  | News Highlights : Top Company News of the Day - Friday at 7 AM ET | Tesla to Recall 2.2 Million Vehicles on Brake Warning Light Issue -- Update | US agency upgrades probe into Tesla's power steering loss into engineering analy | Tesla to Recall 2.2 Million Vehicles on Brake Warning Light Issue | Tesla recalling nearly 2.2M vehicles for software update to fix warning lights t | Tesla activist investors to seize on Elon Musk pay ruling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-05,cc,3,"Tesla falls on SAP snub report, Piper Sandler price target cut | Viral videos of Tesla drivers using VR headsets prompts US government alarm | Tesla ordered to pay $1.5 million over alleged hazardous waste violations in Cal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-07,cc,4,"Tesla Asks Its Managers Which Roles are Critical, Bloomberg Reports | Tesla asks which jobs are critical, stoking layoff fears- Bloomberg | Lamented Elon Musk on collision course with Disney | China's new energy vehicle sales fall 38.8% in Jan m/m, first such drop since Au",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-08,cc,2,Sondrel shares rocket on report it assisted with Neuralink brain chip | Correction to China EV Makers Article on Feb. 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-09,cc,1,Options Cancelled. Lessons From Tesla's Pay Package Dispute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-12,cc,2,Robot invasion hit a bump in 2023 as North American economy cooled | News Highlights : Top Company News of the Day - Sunday at 11 PM ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-13,cc,2,"Easy Come, Easy Go: Delaware Court Upends Elon Musk's $56 Billion Equity Incenti | Tesla Raises Price Of Model Y Vehicles In Germany - Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-14,cc,5,"US issues $135 million in advance EV tax rebates since Jan 1, Treasury says | Did Delaware 'lock the doors' to stop companies from leaving, as Musk claims? | Carlsquare/Vontobel weekly trading note: US inflation continues to weigh on equi | OpenAI researcher Andrej Karpathy departs firm | Tesla Says Price Of Model 3 Long Range Rises To $47,490 From $46,990 In US - Web",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-15,cc,2,"Delaware's business court to lose long-serving judge | Stock market today: Stocks drift, and yields ease after weak report on retail sa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-16,cc,4,News Highlights : Top Company News of the Day - Friday at 11 AM ET | News Highlights : Top Company News of the Day - Friday at 9 AM ET | Delaware Court Of Chancery Rescinds Elon Musk's $55.8 Billion Compensation Packa | News Highlights : Top Company News of the Day - Friday at 7 AM ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-20,cc,1,How a Chinese rocket failure boosted Elon Musk's SpaceX in Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-22,cc,3,"EV sector grapples with layoffs, production cuts and altered plans | Column: Elon Musk gets some guidance from a Delaware judge on how to ditch the s | Rivian forecasts annual production well below estimates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-23,cc,3,"US should block low-cost Chinese automaker imports from Mexico, says manufacture | Smart Products And The Big Ask For Quality And Customer Care | Tesla Raises Model 3 Long Range Price In The US By $250 To $47,740 - Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-26,cc,3,Delaware Court Applies Traditional Entire Fairness Standard To Very Large Stockh | Delaware Complicates Musk Quest For Control | Musk once laughed at Chinese EVs. Not anymore...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-28,cc,6,"Republican US senator wants to hike tariffs on Chinese vehicles | Automakers question feasibility of California 2035 EV sales mandate plan | Italy talks to Tesla, others in search for second carmaker | News Highlights : Top Company News of the Day - Wednesday at 7 AM ET | Delaware Chancery Court Orders Recission Of Elon Musk Moonshot Grant In Importan | Tesla aims to ship Roadster cars next year, Musk says",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-29,cc,1,"2,000 Apple employees worked in vain on self-driving electric car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-01,cc,4,The politics and economics behind Biden's China-car espionage probe | News Highlights : Top Company News of the Day - Friday at 9 AM ET | China's Li Auto pins hopes on first all-electric model | US judge signals Elon Musk's X may lose case against hate speech watchdog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-04,cc,3,Lawyers who voided Elon Musk's pay as excessive want $6 bln fee | Lawyers who voided Elon Musk's pay as excessive want a $6 bln fee | Legal team who voided Musk's Tesla pay seek fee worth $5.95 bln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-06,cc,15,"Tesla says German plant to remain without power until end of next week | China's ability to flood EV market concerning to US, energy secretary says | Musk says he won't donate to either US presidential candidate | News Highlights : Top Company News of the Day - Wednesday at 9 AM ET | OpenAI responds to Elon Musk lawsuit by exposing past emails | OpenAI says Musk agreed the ChatGPT maker should become a for-profit company | German government condemns Tesla attack, warns against alarmism | News Highlights : Top Company News of the Day - Wednesday at 7 AM ET | Futures gain ahead of Powell's testimony, economic data | German police authenticate letter from group claiming responsibility for Tesla a | BYD Cuts Starting Price of Cheapest Electric Car Amid Fierce Competition | BYD deepens China price war by cutting cost of its cheapest electric car | News Highlights : Top Company News of the Day - Tuesday at 9 PM ET | News Highlights : Top Company News of the Day - Tuesday at 7 PM ET | Senator Rubio seeks stiffer tariff to stop China 'flooding US auto markets'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-07,cc,2,Bernard Arnault is richest man in the world again | EV maker Rivian faces turning point with debut of cheaper R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-08,cc,4,"Tesla's German plant to restart next week, says works council head | China's Vehicle Sales Dropped in February Amid Price War, Long Holiday | China EV sales slow in January-February as competition intensifies | China car sales jump 16.3% y/y in January-February, association says",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-11,cc,6,"Thinking about trading options or stock in Tesla, Coinbase Global, Adobe, Crowds | German gigafactory could be reconnected to power on Monday evening, Tesla says | Delaware Court Rules Against Elon Musk's 2018 Compensation Package | Next Autopilot trial to test Tesla's blame-the-driver defense | Tesla's German gigafactory could be supplied again from Monday, says power firm | Tesla's German gigafactory could get power Monday, energy firm says",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-12,cc,2,"Tesla case shows grids need attention, says Germany's Westenergie | Tesla says it will take some time for production at German factory to fully resu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-13,cc,5,"Elon Musk says Tesla factory back online after arson attack | Elon Musk visits a Tesla plant near Berlin as production resumes after a suspect | Corporate Governance Takeaways Following Rescission Of Elon Musk's $55.8 Billion | Production up and running at Tesla's factory in Germany, rbb reports | GM Taps Former Tesla Gigafactory Head To Lead Manufacturing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-15,cc,3,"Tesla settles race bias claims by Black former worker | Morning Bid: Treasuries torpedoed, Tesla tanked | India approves new EV policy in boost to Tesla's market entry plans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-18,cc,6,"Tesla shares gain after Model Y price hike in U.S., Europe | Alphabet, Tesla rise; Hertz, Logitech fall, Monday, 3/18/2024 | Musk defends his ketamine use as beneficial for investors in new video | News Highlights : Top Company News of the Day - Monday at 11 AM ET | Tesla Says Prices Will Increase By $1,000 For All Model Y Trims On April 1 - Web | Tesla to raise Model Y vehicles prices by $1,000 on April 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-19,cc,1,Tesla And Takeaway In Trademark Reputation Dispute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-20,cc,2,Polestar says its EVs can access Tesla's charging stations in China | Tesla to raise price of China-produced Model Y vehicles from April 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-21,cc,1,Tesla says most German plant employees vote against IG Metall union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-25,cc,1,Auto24 Rwanda Introduces Tesla Evs in Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-26,cc,6,"Fundamentals vie with 'FOMO' as US tech boom driver: McGeever | News Highlights : Top Company News of the Day - Tuesday at 1 PM ET | Tesla shares gain as Musk offers US customers self-driving software trial | BYD Co. Net Profit Rises as It Overtakes Tesla as Top EV Seller | Thinking about trading options or stock in Super Micro Computer, Micron Technolo | Futures rise as megacap, chip stocks bounce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-27,cc,10,"Tesla: HSBC remains 'light', target $143 | News Highlights : Top Company News of the Day - Wednesday at 9 AM ET | News Highlights : Top Company News of the Day - Wednesday at 7 AM ET | News Highlights : Top Company News of the Day - Wednesday at 5 AM ET | News Highlights : Top Company News of the Day - Wednesday at 3 AM ET | News Highlights : Top Company News of the Day - Wednesday at 1 AM ET | News Highlights : Top Company News of the Day - Tuesday at 11 PM ET | News Highlights : Top Company News of the Day - Tuesday at 9 PM ET | News Highlights : Top Company News of the Day - Tuesday at 5 PM ET | Wall St little changed as investors eye inflation data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-03-28,cc,1,Tesla: Wedbush cuts its price target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-04-01,cc,4,News Highlights : Top Global Markets News of the Day - Monday at 11 AM ET | News Highlights : Top Global Markets News of the Day - Monday at 9 AM ET | News Highlights : Top Global Markets News of the Day - Monday at 7 AM ET | Tesla appears unlikely to nix US suit alleging bias against Black workers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-04-02,cc,14,"Indexes fall as Tesla drops, rate cut timing weighed | Tesla sold fewer cars than expected last quarter | Tesla sales fall nearly 9% to start the year as competition heats up and demand  | Tesla: deliveries down 8% in the first quarter | Ross Gerber Says Tesla Board of Directors Should Be Replaced Immediately With In | Tesla Reports Drop in Production And Deliveries, Hit by Red Sea Disruption | Tesla 1Q sales fall nearly 9% as competition heats up and demand for electric ve | News Highlights : Top Company News of the Day - Tuesday at 9 AM ET | Tesla's first-quarter deliveries miss expectations | Tesla Vehicle Production & Deliveries and Date for Financial Results & Webcast f | News Highlights : Top Global Markets News of the Day - Tuesday at 7 AM ET | Tesla's China Sales Were Flat in March Even as EV Demand Grew | Tesla's China-made EV sales edge up 0.2% y/y in March | BYD may hand back top EV seller title to Tesla after Q1 sales decline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-04-03,cc,1,"Tesla: Canaccord Genuity remains Buy, targets $234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-04-04,cc,5,News Highlights : Top Company News of the Day - Thursday at 1 PM ET | News Highlights : Top Company News of the Day - Thursday at 11 AM ET | News Highlights : Top Company News of the Day - Thursday at 9 AM ET | News Highlights : Top Company News of the Day - Thursday at 5 AM ET | News Highlights : Top Company News of the Day - Thursday at 3 AM ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-04-05,cc,7,"News Highlights : Top Company News of the Day - Friday at 3 PM ET | Wall Street indexes rise after strong jobs data | News Highlights : Top Company News of the Day - Friday at 1 PM ET | Tesla Cancels Affordable Car Plans, Reuters Reports | INSTANT VIEW-Tesla scraps low-cost car plans amid fierce Chinese EV competition | Tesla scraps low-cost car plans amid fierce Chinese EV competition | US first-quarter auto sales grew 5.1% despite high interest rates, but EV growth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
